ds,yhat
2024-07-01,171.89341812458667
2024-08-01,78.12228303729475
2024-09-01,9.742483188893438
2024-10-01,35.11547614437852
2024-11-01,58.12507955527893
2024-12-01,59.45891872006314
2025-01-01,48.69559844917825
2025-02-01,28.394426561110784
2025-03-01,-6.089693021448191
2025-04-01,145.39777666880508
2025-05-01,-53.02715755325073
2025-06-01,298.6402458818644
2025-07-01,77.64705284938243
2025-08-01,89.40154594911148
2025-09-01,3.5008142144424546
2025-10-01,-34.930167289706006
2025-11-01,64.03602992062967
2025-12-01,-59.50240400747656
2026-01-01,-48.85108477187684
2026-02-01,-28.655294626617913
2026-03-01,5.774611288572615
2026-04-01,42.35240853707137
2026-05-01,53.0184974070599
2026-06-01,67.41181471737374
2026-07-01,-13.442843729504617
2026-08-01,102.69159033620738
2026-09-01,-3.1706536586040883
2026-10-01,-105.39472900088182
2026-11-01,68.65897121480528
2026-12-01,-179.79717704756737
2027-01-01,-145.41525670227668
2027-02-01,-83.94580060920279
2027-03-01,17.447665226812305
2027-04-01,-60.304140477774105
2027-05-01,156.5786345560715
2027-06-01,-166.34141308395562
2027-07-01,-101.29962332811854
2027-08-01,117.91921732400851
