ds,yhat
2025-01-01,281.69865927
2025-02-01,266.19799064180916
2025-03-01,252.19738674946996
2025-04-01,236.69671817321986
2025-05-01,221.69607114510097
2025-06-01,206.19540248817418
2025-07-01,191.1947554577076
2025-08-01,175.6940868478734
2025-09-01,160.19341819296932
2025-10-01,145.19277110757827
2025-11-01,129.6921024526742
2025-12-01,114.69145536728314
2026-01-01,99.19078671237908
2026-02-01,83.69011805747499
2026-03-01,69.68951411111003
2026-04-01,54.18884545620594
2026-05-01,39.188198370814874
2026-06-01,23.687529715910816
2026-07-01,8.6868826305198
2026-08-01,-6.813786024384311
2026-09-01,-22.31445467928837
2026-10-01,-37.31510176467943
2026-11-01,-52.8157704195835
